date,comment,bookname,rate,bookID,like
1397/08/04,کتاب صرفا اسنادو نامه های زمان شاه است,فرح پهلوی-زنان دربار به روایت اسناد ساواک-جلد سوم,1,464,1
1395/08/01,نمونه بسیار کم است!!!!,فرح پهلوی-زنان دربار به روایت اسناد ساواک-جلد سوم,1,464,0
1394/04/17,نمونه این کتاب هم هیچ ارتباط با متن کتاب ندارد، فقط ٦ صفحه! :واقعا ناراضی,فرح پهلوی-زنان دربار به روایت اسناد ساواک-جلد سوم,3,464,1
1397/03/11,چرا همه کتابهای این ناشر بصورت پی دی اف هست؟؟,شمس پهلوی- زنان دربار به روایت اسناد ساواک,3,465,0
1394/02/31,کتابش سی صفحه بیشتر نیس بقیش سنده.!!!ولی همون سی صفحه خوبه,شمس پهلوی- زنان دربار به روایت اسناد ساواک,2,465,0
1394/09/01,باحاله خیلی هم باحاله,جادوگر شگفت انگیز شهر اوز ، جلد اول ، شماره سوم,5,466,0
1394/09/01,من هنوز فصل یکم و قبلا کارتون دیدم اما باز هم میخوام فصل دوم اونو بگیرم.,جادوگر شگفت انگیز شهر اوز ، جلد اول ، شماره سوم,0,466,0
1394/04/08,خیلی ممنون کتاب خیلی خوبیه گرافیک خوبی هم داره,جادوگر شگفت انگیز شهر اوز ، جلد اول ، شماره سوم,5,466,0
1393/12/12,از بس گرافیک ش خوب ه و داستان ش نوسنالژیکه بعد از خوندن این نتونستم قسمت 2ش رو نخرم!,جادوگر شگفت انگیز شهر اوز ، جلد اول ، شماره سوم,5,466,0
1393/11/21,دمتون گرم که رایگانش کردید,جادوگر شگفت انگیز شهر اوز ، جلد اول ، شماره سوم,5,466,0
1395/07/24,"آقای مطرجم!! واقعن چطور به خودت اجازه دادی که ترجمه کنی ؟؟!! "" anti body ""رو ""ضد بدن  "" نوشتی ؟!!!!  .",شگفت انگیزان، جلد اول، شماره اول,1,468,1
1395/07/17,عالییییییی,شگفت انگیزان، جلد اول، شماره اول,5,468,0
1395/07/16,واقعا عالی بود,شگفت انگیزان، جلد اول، شماره اول,4,468,0
1395/07/09,بسیار عالی هست,شگفت انگیزان، جلد اول، شماره اول,5,468,0
1395/06/15,"واقعاهم انیمیشنش جذاب وهم کتابش
لطفاجلدبعدیش راهرچه زودترباقیمت رایگان دربازارکتاب هابگذارید",شگفت انگیزان، جلد اول، شماره اول,5,468,0
1395/06/15,واقعاانیمیشنعلیه .لطفاجلدبعدش را,شگفت انگیزان، جلد اول، شماره اول,0,468,0
1395/06/12,عالیه  من انیمیشنشم دیدم,شگفت انگیزان، جلد اول، شماره اول,5,468,1
1395/06/11,این یکی عالیه,شگفت انگیزان، جلد اول، شماره اول,5,468,0
1395/06/10,عالی,شگفت انگیزان، جلد اول، شماره اول,5,468,0
1395/04/08,یک داستان جذاب و زیبا.خواهش می کنم بعدیش را رایگان کنید.ممنونم از برنامه تون.,شگفت انگیزان، جلد اول، شماره اول,5,468,0
1393/11/29,داستان جالبی هست فقط زود تر جلد بعدی را هم بیارید,شگفت انگیزان، جلد اول، شماره اول,5,468,0
1395/06/25,"اخه چقدر انیمیشن خسته شدیم نمیشه کتاب ها گی دیگه بزارن 

........",نگهبان موش ها پاییز ۱۱۵۲، شماره اول,1,469,0
1394/12/21,عالیییییی★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★,نگهبان موش ها پاییز ۱۱۵۲، شماره اول,5,469,0
1394/04/08,خیلی داستان خوبی داره ،گرافیگ جذابش آدم رو جذب داستان می کنه .خلاصه داستان قشنگی بود .,نگهبان موش ها پاییز ۱۱۵۲، شماره اول,5,469,0
1393/11/26,داستانش واقعا عاليه. دم شما گرم,نگهبان موش ها پاییز ۱۱۵۲، شماره اول,5,469,0
1394/02/04,داستانی بی‌محتوا و ضعیف هست.,دعایی برای بمانی,1,474,0
1397/06/06,کتاب صد و‌ شانزدهم برنامه مطالعه از طرح کتابخانه همگانی ...,از عشق و نگرانی و وطن,1,475,9
1397/06/06,بسیار ضعیف،اصلا اشعارش را دوست نداشتم،سپید بود انهم از نوع شدیدش!!!,از عشق و نگرانی و وطن,1,475,6
1393/12/21,لذت بردم. ممنون استاد همتی.,از عشق و نگرانی و وطن,5,475,0
1393/12/02,از شعرهاش خوشم آمد...,از عشق و نگرانی و وطن,5,475,0
1398/09/01,بی نظیییییر,عقل و احساس,5,476,0
1398/09/01,باسلام. غلط‌های تایپی زیاد است.,عقل و احساس,2,476,1
1398/04/24,این کتاب هم مثل غرور و تعصب بود و روند کندی داشت که من رو جذب نکرد,عقل و احساس,1,476,0
1396/03/27,بسیار زیبا و با حساس ... فیلمش رو هم بسیار دوست داشتم اما به جذابیت کتاب نبود....,عقل و احساس,4,476,0
1395/09/18,"دوست داشتنی است و لحظات عاشقانه زیبایی ندارد اما نه اندازه غرور و تعصب. کمی خسته کننده است و نثر قدیمی آن گاهی دل آدم را میزند.
بدترین نکته کتاب و نویسنده قضاوتهای ندانی است که از افراد داستان می شود. انگار عاقلترین و. خوبترین آدم دنیای نویسنده راوی است و بقیه نادان و سطحی نگرند. البته قضاوتها در کتاب غرور و تعصب وضع وخیم تری پیدا میکنند طوری که پدر و مادر و خواهر راوی هم در امان نیستند.
ولی نگاه زنانه به موضوعات و سعی در زن کامل بودن راوی قصه و عشقهای ناگهانی و غیرقابل تصور جذابیت قصه های آستن را زیاد میکند.",عقل و احساس,5,476,1
1395/03/14,"این کتاب که به نظر من نسخه ضعیف شاهکار آستین «غرور و تعصب» است؛ چند ایراد اساسی دارد:
- شخصیت پردازی بسیار ضعیف است. ابتدا نویسنده شخصیتی را با ذکاوت و در فصول آتی ابله توصیف می کند‌.
- داستان شخصیت های فراوان و زائد دارد.
- بی نهایت خسته کننده و طولانی است.
- گفت و گو های خسته کننده کمکی به پیشبرد داستان و کمک به درک بهتر از شخصیت های داستان نمی کنند.
به عنوان اولین کتابی که از جین آستین می خوانید توصیه نمی کنم.
پخته ترین آثارش از بین ۶ رمانش «غرور و تعصب» و «ترغیب » هستند.",عقل و احساس,2,476,2
1398/09/03,خیلی روده درازی کرده 100 رو میخونی میبینی میشد تو ده صفحه نوشتش,جدایی از مادر بدون گریه,2,478,0
1394/09/18,سلام بنده تازه با برنامه طاقچه آشنا شدم ولی درادامه با بازدید آشنایی بیشتربابرنامه بااجازه نظرخواهم داد,جدایی از مادر بدون گریه,1,478,0
1394/09/18,چرا همه کتاب های روانشناسی پولیه؟؟؟,جدایی از مادر بدون گریه,1,478,0
1394/03/24,عالی خدا خیرتان بدهد,می‌توانی ببخشی اما فراموش نکنی که...!,5,479,0
1398/09/05,بسیار عالی لطفا کتابای بیشتری از این هنرمند عزیز بزارین,جنایت از یاد رفته,5,480,0
1397/07/29,آگاتا کریستی نویسنده انگلیسی داستان‌های جنایی و ادبیات کارآگاهی بود. داستان‌های او، به خصوص آن دسته که درباره ماجراهای کارآگاه هرکول پوآرو یا خانم مارپل هستند، وی را به‌عنوان یکی از مهم‌ترین و مبتکرترین نویسندگانی که در راه توسعه و تکامل داستان‌های جنایی کوشیده‌اند معرفی و مطرح کردند . از ویژگیهای اثار اوست که هویت قاتل که در طول داستان نباید لو برود در انتها توسط کارآگاه پلیس فاش می‌شود. که البته پیش از آن معمولا بایک جمع بندی ویا نتیجه گیری توسط خانم مارپل ویا... قاتل شناسایی میشود .«جنایت از یاد رفته» نیز همانند بقیه اثار او روندی جذاب وپیچیده دارد نویسنده به زیبایی هرچه تمامتر شخصیتهای بسیاری را به مرور وارد داستان میکند که بر پیچیدگی ان می افزاید.داستان با خرید خانه ی جدیدی توسط زوج جوانی اغاز میشود که زن احساس میکند ان خانه به نوعی برایش اشناست ودر ادامه پی به.....,جنایت از یاد رفته,5,480,10
1397/06/24,تولد آگاتا کریستی مبارک 💐💐💐💐💐,جنایت از یاد رفته,5,480,9
1397/06/02,"نخوندم
ولی کتاب های جنایی آگاتا کریستی عالـــــــیـــــــــه👍👍",جنایت از یاد رفته,5,480,5
1396/02/25,کتاب بسیار جالب و داستانی جذاب برای خواننده ممنون طاقچه عزیز 🌹🌹,جنایت از یاد رفته,5,480,0
1395/09/20,"کتابای آگاتا کریستی واقعا عالی هستن.
ممنون طاقچه",جنایت از یاد رفته,5,480,1
1394/02/05,اززحمات شماقدردانی میکنم که این کتاب رارایکان دراختیارماگذاشتید,جنایت از یاد رفته,5,480,0
1394/01/07,داستان های آگاتا کریستی ی مشکل کوچیک دارن و اون هم این که معمولا خواننده با اطلاعات توی داستان نمیتونه بفهمه ک قاتل کیه! بعد ی دفه پروفسور ماجرا از راه میرسه و مساله رو حل میکنه، البته این یکی اونقدرم بد نیست!,جنایت از یاد رفته,3,480,0
1393/12/28,مرسی طاقچه، اینو بهم عیدی دادی خیلی بهم چسبید!,جنایت از یاد رفته,5,480,0
1393/11/26,چرا  یک به یک پولی میکنید,جک سامورایی- جلد اول-شماره چهارم,5,481,0
1394/01/01,خیلی جالبه، لطفا شمار ه های بعدی رو بگذارید,جنگ بحرانی ابر پنهانی، جلد اول، شماره دوم,5,483,0
1398/08/27,خیلی قشنگ بود بیت هاش زیبا و روان بود مهدیس ۱۱ ساله,کوچه کوچک‌ها,5,484,0
1398/01/16,مورد پسندم نبود.. نظرمو جذب نکرد ولی بعضی از قسمت هاش قشنگ بود,کوچه کوچک‌ها,3,484,1
1397/05/18,ساده وروان و دوست داشتنی💓,کوچه کوچک‌ها,5,484,4
1397/05/13,خیلی دوستش داشتم ارزش چندبار خوندنو داره بعضی جاهاشودوس داری صدبار بخونی ک حفظ شی,کوچه کوچک‌ها,5,484,1
1397/05/04,"خیلی قشنگ بود...
من دوبار خوندمش😊",کوچه کوچک‌ها,5,484,3
1397/04/13,عالی . نویسنده واقعا قلم شیوایی داشته است .پیشنهاد می کنم بخونینش حداقل یک بار,کوچه کوچک‌ها,5,484,5
1397/04/08,واقعا خیلی عالی بود .کتابی که اگه یبار نخونی انگار هیچ چیز از شعر نمیدونی وهیچ احساسی در تو وجود نداره🌟,کوچه کوچک‌ها,5,484,4
1396/12/08,در مطب دکتر نشسته بودم و منتظر بودم تا نوبتم بشود انقدر این کتاب زیبا بود که نفهمیدم کی نوبتم شد.....,کوچه کوچک‌ها,5,484,4
1396/06/16,"کودکی ام رفت
و عطر کوچه هایی که در آنها
سر ساعت،نسیم می وزید
تا من زیبا تر شوم
چقدر به حس شکفتن دچار بودم من
چقدر به بوی شکوفه در ابتدای بهار
چقدر به رنگ پرنده
به لمس طراوت!
چه شد که کوچه کوچه ها رفت
و من که به مقدار خودم بودم؟!
و حال که بر می گردم
به قدر همه ی آنچه ندارم
بزرگ شده ام.
______
بسیار زیبا،و لذت بخش بود...😊",کوچه کوچک‌ها,4,484,14
1395/09/04,عالی بود خیلی دوست داشتم,کوچه کوچک‌ها,5,484,1
1394/07/30,عالی بود ... واقعا زیبا بود ❤,کوچه کوچک‌ها,5,484,1
1394/07/14,زیبا بود,کوچه کوچک‌ها,0,484,1
1394/07/06,زیبا بود سپاس,کوچه کوچک‌ها,3,484,1
1393/11/27,نسبتا ضعيف ,کوچه کوچک‌ها,1,484,0
1398/07/18,"فوقق العاده عالی
یک رمان تاریخی جذاب پر از خرده روایت های خواندنی و بکر فلش بک های هوشمندانه نویسنده انتقال بین گذشته و آینده با یک فصل مشترک و کلمه کلیدی، نشان دهنده تلاش فکری و ذهن جوال ایشونه
در کل یک رمان قوی هم از نظر فنی و ساختاری و هم از لحاظ قوت محتوا.
اولین سوالی که بعد از خوندن رمان داشتم این بود که چرا بعد از چند سالی که از نشرش میگذره انقدر کم تجدید چاپ شده و واقعا بهش کم لطفی شده!!",آه با شین,5,485,3
1395/11/16,کتاب فوق العاده ای بود،۲روزه خوندمش.متن خوب ودلنشینی داشت.به زیبایی نکات تاریخی رو درقالب قصه بیان کرده بود.از خوندنش پشیمون نمیشید.,آه با شین,5,485,0
1394/12/23,"آنچه در آه با شین محمدکاظم مزینانی خوانده ام مختصرا زوال خاندان قاجار در چند نسل و یا به عبارتی در دوره ای 200 سال به نظر می آید. مضمونی که در نگاه اول رمان شازده احتجاب گلشیری را یادآوری خواهد کرد ولی آنچه مزینانی با خلاقیت تام می نگارد از آه با شین داستانی متفاوت می سازد که در روایت و زبان و فرم از آنچه درباره این خاندان پیش از وی به قلم آمده فاصله می گیرد.
پردازش شخصیت شازده بزرگ,شازده , سالارخان و زن های داستان و ارتباطات بین آنها به گونه ای تصویر شده که خانه اجدادی قجری حتا با وجود  آن هایی ها از جنس اجنه و وقایعی از سنخ جادو , در ذهن ماندگار می شود و جزیی نگاریهای به جا و متناسب نویسنده, تحول شخصیت محوری داستان را همراه با درگیری عاشقانه قابل هضم می کند.
نثر قوی رمان آه با شین و خلاقیتهای زبانی و نوآوری های فرمی در شکل دهی روایت باعث میشود جا به جایی های زمانی در توالی ذهنی مخاطب گسستی ایجاد نکند و تغییر فضاها موانست ذهنی او را به هم نریزد. 
ابهام در معرفی شخصیت اصلی تا قسمتی از کتاب نیز بر کشش داستان افزوده است.
توقع ما از یک رمان خوب بیش از این نیست و وجود پاره ای تناقضات در زاویه دید و بعضی نکات نه چندان با اهمیت, در مقابل نقاط قوت و زیبایی کتاب ناچیز است.",آه با شین,5,485,2
1394/06/12,"دو ماهی میشه که از اتمام خوندنش گذشته
علیرغم جذابیتی که ضمن خوندن داشت، الان یک تصویر درهمی در ذهنم مونده که یحتمل واس خاطر  همی حواشیشه",آه با شین,5,485,0
1394/01/12,اگر بخواهم در یک کلام در مورد این کتاب بگویم باید بگویم که بسیار عالی! در توضیح بیشتر لازم است بگویم که اصولا رمان هایی که بر اساس تاریخ واقعی نوشته شده باشند و این سطح از گیرایی را داشته باشند در ادبیات ایران بسیار اندک هستند و واقعا این کتاب که بعد از شاه بی شین نوشته شده است بسیار خواندنی و قابل تامل   است. نثر نویسنده، توصیفات ش از وقایع و آدم ها، داستانک های موجود در کتاب و گاه ترکیب قطعات ادبی در داستان خیلی خوب هستند. البته به نظرم پرداختن به خود موضوع اصلی کتاب که همان زندگی چریکی و عضو سازمان مجاهدین است، می توانست مفصل تر باشد.میشود گفت که ضعف کتاب حواشی زیاد است.,آه با شین,5,485,0
1396/10/21,نمی فهمم این.... رو,دوهفته نامه روشن ـ شماره ۶ ـ نیمه دوم بهمن ۹۳,1,487,1
1394/06/14,ممنون از مطالب جالبتون,دوهفته نامه روشن ـ شماره ۶ ـ نیمه دوم بهمن ۹۳,5,487,0
1394/06/05,"بدترین نوع تحلیلی که میشه از مستند برداشت کرد در این دوهفته نامه گفته شده
تصور تحلیل درست از دوهفته نامه ای با مجوز جمهوری اسلامی!!!!؟",دوهفته نامه روشن ـ شماره ۶ ـ نیمه دوم بهمن ۹۳,1,487,0
1393/12/16,"با سلام و خسته نباشيد
آيا امكان دارد شماره هاي قبلي مجله روشن را نيز براي خريد قرار دهيد؟
با تشكر",دوهفته نامه روشن ـ شماره ۶ ـ نیمه دوم بهمن ۹۳,5,487,3
1393/12/08,آينده روشني داره اين مجله روشن,دوهفته نامه روشن ـ شماره ۶ ـ نیمه دوم بهمن ۹۳,5,487,0
1393/12/06,اول فکر کردم مجله زردیه!! ولی بعدا  دیدم مطالب خوبی داره  .... ممنونم طاقچه : ),دوهفته نامه روشن ـ شماره ۶ ـ نیمه دوم بهمن ۹۳,5,487,0
1393/12/02,به نظرم فقط عکسی ک صفحه چهارم انداخته شده برای گرفتن 5 ستاره کفایت میکنه!,دوهفته نامه روشن ـ شماره ۶ ـ نیمه دوم بهمن ۹۳,5,487,0
1398/01/09,به عنوان اولین کتابی که توی این سبک خوندم خیلی جالب و البته واقعی بود. اگر به داستان های عاشقانه کلاسیک علاقه دارین پیشنهاد میکنم مطالعش کنین.,اوژنی گرانده,4,488,0
1397/04/04,اگه میخواین این کتاب رو مطالعه کنین اصلا چاپ افق رو نگیرید ترجمه کتابش کاملا غلط و بی مفهومه من هیچی از این کتاب متوجه نشدم!,اوژنی گرانده,5,488,0
1396/07/04,"یه عاشقانه آرام و البته یه کتاب روانشناسی هم به حساب می آید
کتابی که افراد خسیس ، مومن ، مکار و... به تحریر در آورده
جالبه اما شکیبایی در خواندنش حرف اول رو می زنه
باید روی بعضی قسمتا توجه بیشتری کرد
در آخر ارزش خوندن رو داره ولی هر مخاطب و خواننده ای رو جذب نمی کنه",اوژنی گرانده,4,488,3
1396/04/22,این از کتابای کم یابه,اوژنی گرانده,5,488,1
1396/03/23,من وقتی که این کتاب رو خوندم خوشم نیومد خیلی قشنگ نبود ادم بخواد براش وقت بزاره و بخونش البته شاید برای ترجمه ای بوده که ازش خوندم که ترجمه نشر افق بود اگه تعریف این کتاب رو خیلی شنیدین و دوست دارین بخونینش هیچوقت با نشر افق نخونین که نظرتون 180 درجه بر میگرده,اوژنی گرانده,3,488,0
1395/07/28,"سال ها پیش خوندم.
فضای داستان با وجود پدر پول دوست، تا حدودی خشن است اما  این خشونت با وجود اوژنی اندکی تلطیف میشه. جمله ای از اوژنی گرانده رو از پس سال ها هنوز به یاد دارم، با این مضمون: یک پسر عمو بهتر از یک برادر است، چون با پسرعمو می شود ازدواج کرد، اما با برادر نه!  نظر اوژنی هم محترمه ☺
در کل از نظر من رمانی ست متوسط، نه در حد شاهکار.",اوژنی گرانده,2,488,2
1395/07/02,کامنت زیری از  خانم arghavan رو نخونید. آخر داستانو لو داده,اوژنی گرانده,1,488,1
1394/04/27,داستان قشنگی داره,اوژنی گرانده,5,488,1
1393/12/15,"""...سلیقه ها عوض میشود.یادم میآید در دهه 1940 چطور مردم برای خرید کتاب تازه ای از سری کلاسیکهای جهان صف میکشیدند. نویسندگان بزرگ این روزها مشتری چندانی ندارند. پیرها پیرتر میشوند، و جوانها - خب، مثل اینکه آنها مدت درازی جوان میمانند، و سلیقه ی آنها با سلیقه ی ما فرق دارد...""
عامل انسانی-گراهام گرین- احمد میرعلایی
این کتاب کلاسیکه خووبیه",اوژنی گرانده,4,488,1
1395/07/01,من نمیتونم دریافتش کنم,کتاب روز/کتاب شب,5,490,1
1397/03/19,جالب بود,بیب بیب قصه,5,495,0
1398/07/03,از خیلی لالایی ها بهتره...بعضی لالایی ها چرت و پرتن,عروسک جان لالا کن - از مجموعه لالایی ها,3,497,1
1397/03/10,هنوزنخوندم دانلود باتاخیره,لالا گلدون، لا لا ماهی-از مجموعه لالایی ها,5,498,0
1398/05/15,نمی شه این کتاب رو در طرح همگانی کتابخانه طاقچه قرار بدید ؟,شگفت انگیزان، جلد اول، شماره دوم,5,500,0
1395/08/12,اره رایگان،رایگان چی میشه,شگفت انگیزان، جلد اول، شماره دوم,2,500,0
1395/08/12,خوشمان امد,شگفت انگیزان، جلد اول، شماره دوم,0,500,0
1395/07/21,"این یکی گناه کرده بود همه رایگان این پولی
😒😒😒😒😒😒😒😒😒😒😒😒",شگفت انگیزان، جلد اول، شماره دوم,5,500,2
1395/07/21,لطفا این رو هم رایگانش کنین,شگفت انگیزان، جلد اول، شماره دوم,5,500,0
1395/07/17,من ۱ و ۳رو گرفتم اما اینو نه خواهش میکنم رایگانش کنید,شگفت انگیزان، جلد اول، شماره دوم,5,500,0
1395/07/17,نمیشه رایگان باشه ؟,شگفت انگیزان، جلد اول، شماره دوم,0,500,0
1395/07/09,خیلی خوب بود,شگفت انگیزان، جلد اول، شماره دوم,5,500,0
1395/06/31,خیلی بدی دلمو شکستین لطفا را یگان کنید بعد من میبخشمتوم ۵ستاره هم میدم الطمس می کنم رایگان کنید,شگفت انگیزان، جلد اول، شماره دوم,3,500,0
1395/06/11,خیلی ممنون از کتاب های خوبتون,شگفت انگیزان، جلد اول، شماره دوم,5,500,0
1395/02/02,چرا پولیه,شگفت انگیزان، جلد اول، شماره دوم,1,500,0
1394/11/03,چرا پولیه,شگفت انگیزان، جلد اول، شماره دوم,3,500,0
1394/10/16,خواهشن پولی نباشه,شگفت انگیزان، جلد اول، شماره دوم,5,500,0
1394/06/15,"عالی فقط مشکلش اینه که پولیی
",شگفت انگیزان، جلد اول، شماره دوم,3,500,0
1394/06/07,چرا پولی,شگفت انگیزان، جلد اول، شماره دوم,1,500,0
1394/01/04,عالی,شگفت انگیزان، جلد اول، شماره دوم,5,500,0
1396/03/11,هیچکی نخونده نظربده دوستان؟؟؟؟؟؟؟؟؟,پروفسور,5,502,1
1398/09/18,مممههششره.واقعا عالیه حرف نداره,ماهی سیاه کوچولو,5,503,2
1398/09/18,واقعا منحصر به فرده در غالب بچه گانه مخاطب بزرگسال باشه,ماهی سیاه کوچولو,5,503,2
1398/09/17,قلم کودکانه با مقاصد بزرگسالان,ماهی سیاه کوچولو,5,503,3
1398/09/17,کتاب کمونیسمی نیست اما اثار بدی رو مغز داره,ماهی سیاه کوچولو,5,503,2
1398/09/14,خیلی قشنگ بود اما واقعیت اینه که ماهی ها حافظه کوتاهی دارن.,ماهی سیاه کوچولو,5,503,3
1398/09/11,من خوشم اومد.فقط آخرش ماهی سیاه چی شدبالاخره؟,ماهی سیاه کوچولو,3,503,0
1398/09/05,واسه نوجوون ا کتاب مناسبیه,ماهی سیاه کوچولو,3,503,3
1398/09/03,حتما بخونید.. فوق العادس👌🏽,ماهی سیاه کوچولو,5,503,3
1398/09/01,چه زبان ساده و قلم روانی داره این نویسنده,ماهی سیاه کوچولو,5,503,2
1398/09/01,این کتاب با زبان بچه گانه درس های بزرگی رو یاد میده و میفهمونه که چگونه از فرصت هامون استفاده کنیم و چطور زندگی کنیم,ماهی سیاه کوچولو,5,503,2
1398/08/30,برای سنین کودک و نوجوان مناسب است,ماهی سیاه کوچولو,3,503,2
1398/08/27,"کتاب زیبایی بود.
به نظرم کتابیه برای همه ی سنین. حتی بیشتر از اونکه برای کودک و نوجوان مفید باشه، برای جوانان مفید هست. ؛)
ارزش خوندن رو داره
فقط یکم متن قرار داده شده در طاقچه غلط املایی داشت.",ماهی سیاه کوچولو,4,503,2
1398/08/24,بنظرم جای اینجور داستان ها در زمینه ی ادبیات کودکان، خالیست. ای کاش به جای شعر ها و داستانهای بی محتوا، از این مفاهیم استفاده بشود...,ماهی سیاه کوچولو,5,503,4
1398/08/22,تنها کتاب صمد بهرنگ که واقعا ارزش خوندن داره,ماهی سیاه کوچولو,5,503,0
1398/08/17,جالب بود,ماهی سیاه کوچولو,4,503,1
1398/08/04,تنها کتاب فارسی کودک و نوجوان بدون شک عالی,ماهی سیاه کوچولو,5,503,2
1398/07/01,توی نوجوانی خوندمش،، 😊 داستان کودکانه اس ولی هدفش نه,ماهی سیاه کوچولو,4,503,3
1398/06/16,دوستان کسی میدونه این کتابایی که زده رایگان، برای همیشه رایگانه یا تا یه زمان خاصی؟!,ماهی سیاه کوچولو,5,503,0
1398/06/14,وااااااای که چقدر خوب بود این کتاب ، یعنی حس امیدو ب تک تک سلول های آدم تزریق میکرد. من ک ‌خیلی خوشم اومد.,ماهی سیاه کوچولو,5,503,5
1398/06/12,"خیلی قشنگ بود .
تنها بدیش هم این بود که غلط تایپی داشت",ماهی سیاه کوچولو,5,503,0
1398/05/24,جالب بود😍😍,ماهی سیاه کوچولو,4,503,0
1398/05/18,جالب بود,ماهی سیاه کوچولو,4,503,0
1398/05/14,"یه کلاسیک اجتماعیِ ساده و زیبا!
بسته به عمق تفکر شما، زاویه دیدتون تغییر میکنه.",ماهی سیاه کوچولو,4,503,1
1398/05/13,کتابی بسیار تاثیر گذار و عالی.با این که مختصر بود ولی بسیار مفید بود⚘⚘🍀⚘⚘,ماهی سیاه کوچولو,5,503,2
1398/05/08,"امروز صبح (۸ مرداد ۹۸) این کتابو خوندم و چه کتاب خوب و چه داستان آموزنده‌ای بود. از اون کتابها بود که لذت بردم و توصیه میکنم بخونید. خوبی کتاب اینه که حوصله سر بر نیست و کوتاهه و در عین حال آدم رو به فکر فرو می‌بره.
توصیه میکنم آهنگ «ماهی سیاه کوچولو» از بهرام رادان رو بعد از خوندن کتاب از اینترنت دانلود کنید و بشنوید",ماهی سیاه کوچولو,5,503,4
1398/04/31,حتی اگه پا یا ن داستان منجر به مرگ ماهی کوچولو شده باشه همین که هم نوعش رو نجات داده برای عاقبت بخیری ش کافی ه,ماهی سیاه کوچولو,5,503,5
1398/04/25,"ساده و دوست داشتنی،
شجاعت و جسارت برای رسیدن به اهداف👌",ماهی سیاه کوچولو,5,503,8
1398/04/22,داستان جذابی بود ... و پرواز را یاد بگیر نه برای اینکه از زمین جدا باشی ؛ برای این که به اندازه فاصله زمین تا آسمان گسترده شوی .,ماهی سیاه کوچولو,5,503,4
1398/04/04,سلام خیلی عالی و آموزنده بود یاد میده که برای هدفمون بجنگیم,ماهی سیاه کوچولو,5,503,3
1398/04/02,عالی بود جنگ برای هدفت به هر معنا,ماهی سیاه کوچولو,5,503,4
1398/03/05,کتاب فوق العاده اس. بچه بودم کتاب رو داشتیم با خواهرا و برادرا و بارها خوندم، دلم خواسته بود ماهی سیاه کوچولو باشم.برا دخترم هم کتاب رو خریدم.,ماهی سیاه کوچولو,5,503,4
1398/03/05,هسته و محتوای داستان مورد پسند بود،حالا میفهمم چرا بیانیه غیر رسمی چریک های فدایی خلق بوده,ماهی سیاه کوچولو,3,503,2
1398/03/01,فکر میکنم مناسب برای کودکان و نوجوانان 10تا 13-14 سال باشه. هرچند شاید بزرگتر ها هم بتونن ازش استفاده ببرن. کمک میکنه به روحیه جستوگری و محدود نکردن ذهن به واقعیات روزمره و دم دستی.,ماهی سیاه کوچولو,5,503,1
1398/03/01,کتاب زیبایی بود کاش هممون یه بار تجربه ماهی کوچولو رو میکردیم🙂,ماهی سیاه کوچولو,4,503,2
1398/02/28,برای قصه شب پسرم حتما تعریفش میکنم,ماهی سیاه کوچولو,4,503,3
1398/02/27,کاش منم جرئت ماهی سیاه کوچولو رو پیدامیکردم..,ماهی سیاه کوچولو,5,503,3
1398/02/26,کاش همه بخوننش💖💖,ماهی سیاه کوچولو,5,503,4
1398/02/20,دوسش داشتم؛خیلی ساده و دوست داشتنی بود!,ماهی سیاه کوچولو,5,503,6
1398/02/19,"خیلی جالب بود... کاش همه‌ی آدم ها یک بار هم که شده,این داستانک رو مطالعه می‌کردند,تا حداقل اندازه‌ی یک ماهی کوچک,میل به شناخت اطراف پیدا می کردند.به نظر من خیلی خوب بود.",ماهی سیاه کوچولو,5,503,1
1398/02/13,متنی که از کتاب تهیه کردید پر از اشکاله. یه بخش هایی کامل حذف شده و به ارتباط بین متن، خصوصا تو دیالوگ ها آسیب زده. مثلا یهو ماهی کوچولو دیالوگی میگه که هیچ ربطی به بخث قبلش نداره! به نظرم یه بازنگری کنید تو متن. البته متنهای کتابهای دیگه هم از این ایراد ها دارن. مثل دست ها آلوده ی سارتر که گاهی اسم شخصیت ها اشتباه تایپ شده. به جای هوگو نوشته اولگا. در حالیکه دیالوگ مشخصه دیالوگ هوگو هست.,ماهی سیاه کوچولو,3,503,3
1398/02/13,دغدغه‌ی همین روزای من دقیقا مثل دغدغه های ماهی سیاه کوچولوئه!! خدا کنه منم جرئت ماهی کوچولو رو داشته باشم! عالی بود 🌷💙,ماهی سیاه کوچولو,4,503,2
1398/02/11,👌,ماهی سیاه کوچولو,3,503,0
1398/02/03,عالی بوووود👌🐟,ماهی سیاه کوچولو,5,503,1
1398/02/03,خیلی جالب بود🐠,ماهی سیاه کوچولو,5,503,3
1398/01/29,خیلی خوب بود.,ماهی سیاه کوچولو,5,503,1
1398/01/29,عالی,ماهی سیاه کوچولو,5,503,1
1398/01/24,عالی و تاثیرگذار,ماهی سیاه کوچولو,5,503,1
1398/01/21,خیلی داستان تاثیر گذاری بود,ماهی سیاه کوچولو,5,503,9
